cust_id,product_group,deposit_category,product_type,balance,active_flag,has_credit_card
2447,Loan,N/A,Auto Loan,2223.59,Y,1
2447,Loan,N/A,Personal Loan,0.0,N,1
2448,Deposit,IBB,CD Short Term,45776.43,Y,0
2448,Deposit,NIDDA,Checking,9411.33,Y,0
2448,Credit,N/A,Credit Card,0.0,N,0
2448,Loan,N/A,Home Loan,0.0,N,0
2448,Loan,N/A,Auto Loan,2538.61,Y,0
2448,Loan,N/A,Personal Loan,0.0,N,0
2449,Deposit,NIDDA,Checking,15483.4,Y,1
2449,Deposit,IBB,Savings,7290.24,Y,1
2449,Credit,N/A,Credit Card,26943.48,Y,1
2449,Loan,N/A,Home Loan,0.0,N,1
2449,Loan,N/A,Auto Loan,0.0,N,1
2449,Loan,N/A,Personal Loan,0.0,N,1
2450,Deposit,NIDDA,Checking,3674.15,Y,1
2450,Deposit,IBB,Savings,15934.18,Y,1
2450,Credit,N/A,Credit Card,2205.37,Y,1
2450,Loan,N/A,Home Loan,81372.6,Y,1
2450,Loan,N/A,Auto Loan,0.0,N,1
2450,Loan,N/A,Personal Loan,0.0,N,1
2451,Deposit,IBB,CD Short Term,52877.96,Y,1
2451,Deposit,NIDDA,Checking,2093.73,Y,1
2451,Credit,N/A,Credit Card,2645.57,Y,1
2451,Loan,N/A,Home Loan,0.0,N,1
2451,Loan,N/A,Auto Loan,784.42,Y,1
2451,Loan,N/A,Personal Loan,458.45,Y,1
2452,Deposit,NIDDA,Checking,3387.81,Y,0
2452,Credit,N/A,Credit Card,0.0,N,0
2452,Loan,N/A,Home Loan,81372.6,Y,0
2452,Loan,N/A,Auto Loan,1590.27,Y,0
2452,Loan,N/A,Personal Loan,0.0,N,0
2453,Deposit,NIDDA,Checking,6965.04,Y,1
2453,Deposit,IBB,Savings,3329.06,Y,1
2453,Credit,N/A,Credit Card,706.09,Y,1
2453,Loan,N/A,Home Loan,0.0,N,1
2453,Loan,N/A,Auto Loan,0.0,N,1
2453,Loan,N/A,Personal Loan,0.0,N,1
2454,Deposit,NIDDA,Checking,4223.01,Y,0
2454,Deposit,IBB,Savings,63755.9,Y,0
2454,Credit,N/A,Credit Card,0.0,N,0
2454,Loan,N/A,Home Loan,0.0,N,0
2454,Loan,N/A,Auto Loan,0.0,N,0
2454,Loan,N/A,Personal Loan,0.0,N,0
2455,Deposit,NIDDA,Checking,7280.38,Y,0
2455,Credit,N/A,Credit Card,0.0,N,0
2455,Loan,N/A,Home Loan,0.0,N,0
2455,Loan,N/A,Auto Loan,0.0,N,0
2455,Loan,N/A,Personal Loan,0.0,N,0
2456,Deposit,IBB,Money Market,91090.65,Y,1
2456,Deposit,NIDDA,Checking,5822.57,Y,1
2456,Credit,N/A,Credit Card,3477.61,Y,1
2456,Loan,N/A,Home Loan,0.0,N,1
2456,Loan,N/A,Auto Loan,0.0,N,1
2456,Loan,N/A,Personal Loan,1723.75,Y,1
2457,Deposit,NIDDA,Checking,11172.94,Y,1
2457,Deposit,IBB,Savings,2267.47,Y,1
2457,Credit,N/A,Credit Card,4212.97,Y,1
2457,Loan,N/A,Home Loan,0.0,N,1
2457,Loan,N/A,Auto Loan,0.0,N,1
2457,Loan,N/A,Personal Loan,0.0,N,1
2458,Deposit,NIDDA,Checking,4361.66,Y,1
2458,Credit,N/A,Credit Card,1372.49,Y,1
2458,Loan,N/A,Home Loan,0.0,N,1
2458,Loan,N/A,Auto Loan,0.0,N,1
2458,Loan,N/A,Personal Loan,0.0,N,1
2459,Deposit,IBB,CD Long Term,15092.49,Y,1
2459,Deposit,NIDDA,Checking,3841.67,Y,1
2459,Credit,N/A,Credit Card,2656.91,Y,1
2459,Loan,N/A,Home Loan,0.0,N,1
2459,Loan,N/A,Auto Loan,0.0,N,1
2459,Loan,N/A,Personal Loan,0.0,N,1
2460,Deposit,NIDDA,Checking,5407.55,Y,1
2460,Credit,N/A,Credit Card,1345.19,Y,1
2460,Loan,N/A,Home Loan,0.0,N,1
2460,Loan,N/A,Auto Loan,0.0,N,1
2460,Loan,N/A,Personal Loan,0.0,N,1
2461,Deposit,NIDDA,Checking,6508.12,Y,1
2461,Deposit,IBB,Savings,5061.97,Y,1
2461,Credit,N/A,Credit Card,3608.86,Y,1
2461,Loan,N/A,Home Loan,0.0,N,1
2461,Loan,N/A,Auto Loan,0.0,N,1
2461,Loan,N/A,Personal Loan,0.0,N,1
2462,Deposit,IBB,CD Long Term,35045.76,Y,1
2462,Deposit,IBB,Money Market,18639.84,Y,1
2462,Deposit,NIDDA,Checking,5387.84,Y,1
2462,Credit,N/A,Credit Card,2268.1,Y,1
2462,Loan,N/A,Home Loan,0.0,N,1
2462,Loan,N/A,Auto Loan,0.0,N,1
2462,Loan,N/A,Personal Loan,0.0,N,1
2463,Deposit,IBB,CD Long Term,19581.39,Y,1
2463,Deposit,NIDDA,Checking,2830.83,Y,1
2463,Credit,N/A,Credit Card,5797.21,Y,1
2463,Loan,N/A,Home Loan,81372.6,Y,1
2463,Loan,N/A,Auto Loan,0.0,N,1
2463,Loan,N/A,Personal Loan,0.0,N,1
2464,Deposit,NIDDA,Checking,3492.12,Y,0
2464,Credit,N/A,Credit Card,0.0,N,0
2464,Loan,N/A,Home Loan,0.0,N,0
2464,Loan,N/A,Auto Loan,2415.87,Y,0
2464,Loan,N/A,Personal Loan,0.0,N,0
2465,Deposit,IBB,CD Short Term,90723.46,Y,1
2465,Deposit,NIDDA,Checking,6158.08,Y,1
2465,Deposit,IBB,Savings,34465.84,Y,1
2465,Credit,N/A,Credit Card,754.96,Y,1
2465,Loan,N/A,Home Loan,0.0,N,1
2465,Loan,N/A,Auto Loan,0.0,N,1
2465,Loan,N/A,Personal Loan,0.0,N,1
2466,Deposit,NIDDA,Checking,10278.91,Y,0
2466,Credit,N/A,Credit Card,0.0,N,0
2466,Loan,N/A,Home Loan,0.0,N,0
2466,Loan,N/A,Auto Loan,1529.46,Y,0
2466,Loan,N/A,Personal Loan,0.0,N,0
2467,Deposit,NIDDA,Checking,5732.74,Y,0
2467,Credit,N/A,Credit Card,0.0,N,0
2467,Loan,N/A,Home Loan,0.0,N,0
2467,Loan,N/A,Auto Loan,0.0,N,0
2467,Loan,N/A,Personal Loan,0.0,N,0
2468,Deposit,IBB,Money Market,40231.15,Y,0
2468,Deposit,NIDDA,Checking,6133.9,Y,0
2468,Deposit,IBB,Savings,9576.78,Y,0
2468,Credit,N/A,Credit Card,0.0,N,0
2468,Loan,N/A,Home Loan,0.0,N,0
2468,Loan,N/A,Auto Loan,0.0,N,0
2468,Loan,N/A,Personal Loan,0.0,N,0
2469,Deposit,NIDDA,Checking,7368.66,Y,1
2469,Deposit,IBB,Savings,2168.25,Y,1
2469,Credit,N/A,Credit Card,3029.62,Y,1
2469,Loan,N/A,Home Loan,0.0,N,1
2469,Loan,N/A,Auto Loan,0.0,N,1
2469,Loan,N/A,Personal Loan,0.0,N,1
2470,Deposit,NIDDA,Checking,34299.11,Y,1
2470,Deposit,IBB,Savings,3986.41,Y,1
2470,Credit,N/A,Credit Card,1784.61,Y,1
2470,Loan,N/A,Home Loan,0.0,N,1
2470,Loan,N/A,Auto Loan,0.0,N,1
2470,Loan,N/A,Personal Loan,2664.65,Y,1
2471,Deposit,NIDDA,Checking,12466.25,Y,1
2471,Credit,N/A,Credit Card,2431.8,Y,1
2471,Loan,N/A,Home Loan,0.0,N,1
2471,Loan,N/A,Auto Loan,0.0,N,1
2471,Loan,N/A,Personal Loan,0.0,N,1
2472,Deposit,NIDDA,Checking,4973.45,Y,0
2472,Credit,N/A,Credit Card,0.0,N,0
2472,Loan,N/A,Home Loan,0.0,N,0
2472,Loan,N/A,Auto Loan,0.0,N,0
2472,Loan,N/A,Personal Loan,0.0,N,0
2473,Deposit,NIDDA,Checking,14842.33,Y,1
2473,Credit,N/A,Credit Card,781.8,Y,1
2473,Loan,N/A,Home Loan,0.0,N,1
2473,Loan,N/A,Auto Loan,0.0,N,1
2473,Loan,N/A,Personal Loan,0.0,N,1
2474,Deposit,NIDDA,Checking,855.57,Y,1
2474,Credit,N/A,Credit Card,1989.07,Y,1
2474,Loan,N/A,Home Loan,0.0,N,1
2474,Loan,N/A,Auto Loan,0.0,N,1
2474,Loan,N/A,Personal Loan,0.0,N,1
2475,Deposit,NIDDA,Checking,9970.64,Y,1
2475,Deposit,IBB,Savings,25355.81,Y,1
2475,Credit,N/A,Credit Card,4847.43,Y,1
2475,Loan,N/A,Home Loan,81372.6,Y,1
2475,Loan,N/A,Auto Loan,0.0,N,1
2475,Loan,N/A,Personal Loan,0.0,N,1
2476,Deposit,IBB,Money Market,13434.65,Y,1
2476,Deposit,NIDDA,Checking,3433.32,Y,1
2476,Deposit,IBB,Savings,6230.89,Y,1
2476,Credit,N/A,Credit Card,1671.17,Y,1
2476,Loan,N/A,Home Loan,0.0,N,1
2476,Loan,N/A,Auto Loan,0.0,N,1
2476,Loan,N/A,Personal Loan,0.0,N,1
2477,Deposit,NIDDA,Checking,5465.41,Y,0
2477,Credit,N/A,Credit Card,0.0,N,0
2477,Loan,N/A,Home Loan,0.0,N,0
2477,Loan,N/A,Auto Loan,0.0,N,0
2477,Loan,N/A,Personal Loan,0.0,N,0
2478,Deposit,NIDDA,Checking,1327.3,Y,1
2478,Deposit,IBB,Savings,2597.05,Y,1
2478,Credit,N/A,Credit Card,1138.65,Y,1
2478,Loan,N/A,Home Loan,0.0,N,1
2478,Loan,N/A,Auto Loan,1222.75,Y,1
2478,Loan,N/A,Personal Loan,0.0,N,1
2479,Deposit,NIDDA,Checking,2251.81,Y,1
2479,Credit,N/A,Credit Card,6869.58,Y,1
2479,Loan,N/A,Home Loan,0.0,N,1
2479,Loan,N/A,Auto Loan,0.0,N,1
2479,Loan,N/A,Personal Loan,0.0,N,1
2480,Deposit,IBB,CD Long Term,91640.92,Y,0
2480,Deposit,NIDDA,Checking,20047.56,Y,0
2480,Deposit,IBB,Savings,15945.4,Y,0
2480,Credit,N/A,Credit Card,0.0,N,0
2480,Loan,N/A,Home Loan,0.0,N,0
2480,Loan,N/A,Auto Loan,0.0,N,0
2480,Loan,N/A,Personal Loan,0.0,N,0
2481,Deposit,IBB,Money Market,24396.95,Y,0
2481,Deposit,NIDDA,Checking,21029.06,Y,0
2481,Credit,N/A,Credit Card,0.0,N,0
2481,Loan,N/A,Home Loan,0.0,N,0
2481,Loan,N/A,Auto Loan,0.0,N,0
2481,Loan,N/A,Personal Loan,0.0,N,0
2482,Deposit,NIDDA,Checking,4660.45,Y,1
2482,Credit,N/A,Credit Card,1153.43,Y,1
2482,Loan,N/A,Home Loan,0.0,N,1
2482,Loan,N/A,Auto Loan,4466.26,Y,1
2482,Loan,N/A,Personal Loan,0.0,N,1
2483,Deposit,NIDDA,Checking,4194.86,Y,0
2483,Credit,N/A,Credit Card,0.0,N,0
2483,Loan,N/A,Home Loan,81372.6,Y,0
2483,Loan,N/A,Auto Loan,6328.98,Y,0
2483,Loan,N/A,Personal Loan,0.0,N,0
2484,Deposit,NIDDA,Checking,1941.91,Y,1
2484,Credit,N/A,Credit Card,2339.32,Y,1
2484,Loan,N/A,Home Loan,0.0,N,1
2484,Loan,N/A,Auto Loan,0.0,N,1
2484,Loan,N/A,Personal Loan,0.0,N,1
2485,Deposit,NIDDA,Checking,17365.05,Y,1
2485,Credit,N/A,Credit Card,3747.75,Y,1
2485,Loan,N/A,Home Loan,0.0,N,1
2485,Loan,N/A,Auto Loan,0.0,N,1
2485,Loan,N/A,Personal Loan,0.0,N,1
2486,Deposit,NIDDA,Checking,10760.93,Y,1
2486,Credit,N/A,Credit Card,701.36,Y,1
2486,Loan,N/A,Home Loan,81372.6,Y,1
2486,Loan,N/A,Auto Loan,0.0,N,1
2486,Loan,N/A,Personal Loan,0.0,N,1
2487,Deposit,IBB,Money Market,31950.12,Y,1
2487,Deposit,NIDDA,Checking,2923.15,Y,1
2487,Credit,N/A,Credit Card,5550.12,Y,1
2487,Loan,N/A,Home Loan,81372.6,Y,1
2487,Loan,N/A,Auto Loan,0.0,N,1
2487,Loan,N/A,Personal Loan,0.0,N,1
2488,Deposit,NIDDA,Checking,33817.0,Y,1
2488,Credit,N/A,Credit Card,17382.75,Y,1
2488,Loan,N/A,Home Loan,0.0,N,1
2488,Loan,N/A,Auto Loan,3046.11,Y,1
2488,Loan,N/A,Personal Loan,0.0,N,1
2489,Deposit,IBB,CD Short Term,53098.52,Y,0
2489,Deposit,NIDDA,Checking,6850.84,Y,0
2489,Credit,N/A,Credit Card,0.0,N,0
2489,Loan,N/A,Home Loan,0.0,N,0
2489,Loan,N/A,Auto Loan,0.0,N,0
2489,Loan,N/A,Personal Loan,1165.93,Y,0
2490,Deposit,NIDDA,Checking,24272.65,Y,0
2490,Deposit,IBB,Savings,3516.55,Y,0
2490,Credit,N/A,Credit Card,0.0,N,0
2490,Loan,N/A,Home Loan,0.0,N,0
2490,Loan,N/A,Auto Loan,0.0,N,0
2490,Loan,N/A,Personal Loan,0.0,N,0
2491,Deposit,NIDDA,Checking,645.03,Y,1
2491,Deposit,IBB,Savings,3116.48,Y,1
2491,Credit,N/A,Credit Card,2077.31,Y,1
2491,Loan,N/A,Home Loan,0.0,N,1
2491,Loan,N/A,Auto Loan,3683.2,Y,1
2491,Loan,N/A,Personal Loan,0.0,N,1
2492,Deposit,IBB,CD Long Term,12996.23,Y,1
2492,Deposit,NIDDA,Checking,17817.32,Y,1
2492,Credit,N/A,Credit Card,523.45,Y,1
2492,Loan,N/A,Home Loan,0.0,N,1
2492,Loan,N/A,Auto Loan,987.82,Y,1
2492,Loan,N/A,Personal Loan,0.0,N,1
2493,Deposit,NIDDA,Checking,4491.7,Y,0
2493,Deposit,IBB,Savings,13461.0,Y,0
2493,Credit,N/A,Credit Card,0.0,N,0
2493,Loan,N/A,Home Loan,81372.6,Y,0
2493,Loan,N/A,Auto Loan,0.0,N,0
2493,Loan,N/A,Personal Loan,0.0,N,0
2494,Deposit,NIDDA,Checking,7609.02,Y,1
2494,Deposit,IBB,Savings,4200.45,Y,1
2494,Credit,N/A,Credit Card,2290.16,Y,1
2494,Loan,N/A,Home Loan,81372.6,Y,1
2494,Loan,N/A,Auto Loan,0.0,N,1
2494,Loan,N/A,Personal Loan,0.0,N,1
2495,Deposit,IBB,Money Market,31572.26,Y,1
2495,Deposit,NIDDA,Checking,8269.5,Y,1
2495,Credit,N/A,Credit Card,1574.53,Y,1
2495,Loan,N/A,Home Loan,0.0,N,1
2495,Loan,N/A,Auto Loan,0.0,N,1
2495,Loan,N/A,Personal Loan,0.0,N,1
2496,Deposit,NIDDA,Checking,6613.93,Y,1
2496,Credit,N/A,Credit Card,4965.83,Y,1
2496,Loan,N/A,Home Loan,0.0,N,1
2496,Loan,N/A,Auto Loan,3502.52,Y,1
2496,Loan,N/A,Personal Loan,0.0,N,1
2497,Deposit,IBB,Money Market,101152.27,Y,1
2497,Deposit,NIDDA,Checking,4142.03,Y,1
2497,Credit,N/A,Credit Card,1637.64,Y,1
2497,Loan,N/A,Home Loan,0.0,N,1
2497,Loan,N/A,Auto Loan,0.0,N,1
2497,Loan,N/A,Personal Loan,0.0,N,1
2498,Deposit,IBB,CD Short Term,10072.37,Y,1
2498,Deposit,NIDDA,Checking,4421.36,Y,1
2498,Credit,N/A,Credit Card,11678.73,Y,1
2498,Loan,N/A,Home Loan,0.0,N,1
2498,Loan,N/A,Auto Loan,0.0,N,1
2498,Loan,N/A,Personal Loan,0.0,N,1
2499,Deposit,NIDDA,Checking,9614.58,Y,1
2499,Credit,N/A,Credit Card,5068.82,Y,1
2499,Loan,N/A,Home Loan,81372.6,Y,1
2499,Loan,N/A,Auto Loan,1013.41,Y,1
2499,Loan,N/A,Personal Loan,0.0,N,1
2500,Deposit,NIDDA,Checking,9840.41,Y,0
2500,Credit,N/A,Credit Card,0.0,N,0
2500,Loan,N/A,Home Loan,0.0,N,0
2500,Loan,N/A,Auto Loan,0.0,N,0
2500,Loan,N/A,Personal Loan,0.0,N,0
2501,Deposit,NIDDA,Checking,4137.81,Y,1
2501,Credit,N/A,Credit Card,2697.35,Y,1
2501,Loan,N/A,Home Loan,0.0,N,1
2501,Loan,N/A,Auto Loan,0.0,N,1
2501,Loan,N/A,Personal Loan,0.0,N,1
2502,Deposit,NIDDA,Checking,9051.68,Y,0
2502,Credit,N/A,Credit Card,0.0,N,0
2502,Loan,N/A,Home Loan,0.0,N,0
2502,Loan,N/A,Auto Loan,0.0,N,0
2502,Loan,N/A,Personal Loan,1127.43,Y,0
2503,Deposit,NIDDA,Checking,2061.5,Y,1
2503,Deposit,IBB,Savings,3795.79,Y,1
2503,Credit,N/A,Credit Card,1121.74,Y,1
2503,Loan,N/A,Home Loan,0.0,N,1
2503,Loan,N/A,Auto Loan,0.0,N,1
2503,Loan,N/A,Personal Loan,0.0,N,1
2504,Deposit,NIDDA,Checking,12548.66,Y,1
2504,Deposit,IBB,Savings,30440.12,Y,1
2504,Credit,N/A,Credit Card,729.78,Y,1
2504,Loan,N/A,Home Loan,0.0,N,1
2504,Loan,N/A,Auto Loan,0.0,N,1
2504,Loan,N/A,Personal Loan,0.0,N,1
2505,Deposit,NIDDA,Checking,14477.12,Y,0
2505,Deposit,IBB,Savings,2450.87,Y,0
2505,Credit,N/A,Credit Card,0.0,N,0
2505,Loan,N/A,Home Loan,0.0,N,0
2505,Loan,N/A,Auto Loan,4639.14,Y,0
2505,Loan,N/A,Personal Loan,0.0,N,0
2506,Deposit,NIDDA,Checking,14043.06,Y,1
2506,Deposit,IBB,Savings,10921.45,Y,1
2506,Credit,N/A,Credit Card,2713.38,Y,1
2506,Loan,N/A,Home Loan,0.0,N,1
2506,Loan,N/A,Auto Loan,0.0,N,1
2506,Loan,N/A,Personal Loan,0.0,N,1
2507,Deposit,NIDDA,Checking,5735.88,Y,0
2507,Credit,N/A,Credit Card,0.0,N,0
2507,Loan,N/A,Home Loan,0.0,N,0
2507,Loan,N/A,Auto Loan,0.0,N,0
2507,Loan,N/A,Personal Loan,0.0,N,0
2508,Deposit,IBB,Money Market,14345.62,Y,0
2508,Deposit,NIDDA,Checking,5938.4,Y,0
2508,Credit,N/A,Credit Card,0.0,N,0
2508,Loan,N/A,Home Loan,0.0,N,0
2508,Loan,N/A,Auto Loan,0.0,N,0
2508,Loan,N/A,Personal Loan,0.0,N,0
2509,Deposit,NIDDA,Checking,17823.99,Y,0
2509,Credit,N/A,Credit Card,0.0,N,0
2509,Loan,N/A,Home Loan,0.0,N,0
2509,Loan,N/A,Auto Loan,0.0,N,0
2509,Loan,N/A,Personal Loan,0.0,N,0
2510,Deposit,NIDDA,Checking,12462.62,Y,0
2510,Deposit,IBB,Savings,12275.69,Y,0
2510,Credit,N/A,Credit Card,0.0,N,0
2510,Loan,N/A,Home Loan,0.0,N,0
2510,Loan,N/A,Auto Loan,4506.85,Y,0
2510,Loan,N/A,Personal Loan,0.0,N,0
2511,Deposit,NIDDA,Checking,1839.98,Y,1
2511,Credit,N/A,Credit Card,10485.95,Y,1
2511,Loan,N/A,Home Loan,0.0,N,1
2511,Loan,N/A,Auto Loan,0.0,N,1
2511,Loan,N/A,Personal Loan,0.0,N,1
2512,Deposit,NIDDA,Checking,14049.34,Y,1
2512,Credit,N/A,Credit Card,2780.06,Y,1
2512,Loan,N/A,Home Loan,0.0,N,1
2512,Loan,N/A,Auto Loan,0.0,N,1
2512,Loan,N/A,Personal Loan,0.0,N,1
2513,Deposit,IBB,CD Short Term,37505.52,Y,1
2513,Deposit,NIDDA,Checking,11232.96,Y,1
2513,Deposit,IBB,Savings,19239.99,Y,1
2513,Credit,N/A,Credit Card,10775.6,Y,1
2513,Loan,N/A,Home Loan,0.0,N,1
2513,Loan,N/A,Auto Loan,0.0,N,1
2513,Loan,N/A,Personal Loan,0.0,N,1
2514,Deposit,NIDDA,Checking,1063.21,Y,0
2514,Deposit,IBB,Savings,10856.62,Y,0
2514,Credit,N/A,Credit Card,0.0,N,0
2514,Loan,N/A,Home Loan,55002.49,Y,0
2514,Loan,N/A,Auto Loan,0.0,N,0
2514,Loan,N/A,Personal Loan,0.0,N,0
2515,Deposit,NIDDA,Checking,9092.18,Y,1
2515,Credit,N/A,Credit Card,1327.84,Y,1
2515,Loan,N/A,Home Loan,0.0,N,1
2515,Loan,N/A,Auto Loan,0.0,N,1
2515,Loan,N/A,Personal Loan,0.0,N,1
2516,Deposit,NIDDA,Checking,1951.78,Y,1
2516,Deposit,IBB,Savings,7221.13,Y,1
2516,Credit,N/A,Credit Card,9139.36,Y,1
2516,Loan,N/A,Home Loan,81372.6,Y,1
2516,Loan,N/A,Auto Loan,6328.98,Y,1
2516,Loan,N/A,Personal Loan,0.0,N,1
2517,Deposit,NIDDA,Checking,5206.22,Y,1
2517,Deposit,IBB,Savings,7066.17,Y,1
2517,Credit,N/A,Credit Card,1169.91,Y,1
2517,Loan,N/A,Home Loan,81372.6,Y,1
2517,Loan,N/A,Auto Loan,0.0,N,1
2517,Loan,N/A,Personal Loan,0.0,N,1
2518,Deposit,NIDDA,Checking,20103.99,Y,1
2518,Deposit,IBB,Savings,119854.95,Y,1
2518,Credit,N/A,Credit Card,2976.4,Y,1
2518,Loan,N/A,Home Loan,0.0,N,1
2518,Loan,N/A,Auto Loan,0.0,N,1
2518,Loan,N/A,Personal Loan,0.0,N,1
2519,Deposit,IBB,CD Short Term,4678.67,Y,1
2519,Deposit,NIDDA,Checking,13057.18,Y,1
2519,Credit,N/A,Credit Card,12879.97,Y,1
2519,Loan,N/A,Home Loan,62089.53,Y,1
2519,Loan,N/A,Auto Loan,0.0,N,1
2519,Loan,N/A,Personal Loan,0.0,N,1
2520,Deposit,NIDDA,Checking,9190.99,Y,1
2520,Credit,N/A,Credit Card,316.29,Y,1
2520,Loan,N/A,Home Loan,0.0,N,1
2520,Loan,N/A,Auto Loan,0.0,N,1
2520,Loan,N/A,Personal Loan,0.0,N,1
2521,Deposit,NIDDA,Checking,11788.11,Y,0
2521,Credit,N/A,Credit Card,0.0,N,0
2521,Loan,N/A,Home Loan,0.0,N,0
2521,Loan,N/A,Auto Loan,0.0,N,0
2521,Loan,N/A,Personal Loan,0.0,N,0
2522,Deposit,NIDDA,Checking,4460.98,Y,1
2522,Credit,N/A,Credit Card,2590.7,Y,1
2522,Loan,N/A,Home Loan,0.0,N,1
2522,Loan,N/A,Auto Loan,0.0,N,1
2522,Loan,N/A,Personal Loan,0.0,N,1
2523,Deposit,NIDDA,Checking,5489.76,Y,0
2523,Deposit,IBB,Savings,3338.83,Y,0
2523,Credit,N/A,Credit Card,0.0,N,0
2523,Loan,N/A,Home Loan,0.0,N,0
2523,Loan,N/A,Auto Loan,0.0,N,0
2523,Loan,N/A,Personal Loan,0.0,N,0
2524,Deposit,IBB,Money Market,156997.05,Y,1
2524,Deposit,NIDDA,Checking,11437.72,Y,1
2524,Credit,N/A,Credit Card,3260.74,Y,1
2524,Loan,N/A,Home Loan,0.0,N,1
2524,Loan,N/A,Auto Loan,4183.04,Y,1
2524,Loan,N/A,Personal Loan,0.0,N,1
2525,Deposit,NIDDA,Checking,1743.61,Y,1
2525,Credit,N/A,Credit Card,955.73,Y,1
2525,Loan,N/A,Home Loan,55779.68,Y,1
2525,Loan,N/A,Auto Loan,3262.03,Y,1
2525,Loan,N/A,Personal Loan,0.0,N,1
2526,Deposit,IBB,CD Short Term,79275.12,Y,0
2526,Deposit,NIDDA,Checking,2363.31,Y,0
2526,Deposit,IBB,Savings,15055.82,Y,0
2526,Credit,N/A,Credit Card,0.0,N,0
2526,Loan,N/A,Home Loan,81372.6,Y,0
2526,Loan,N/A,Auto Loan,2482.28,Y,0
2526,Loan,N/A,Personal Loan,0.0,N,0
2527,Deposit,IBB,Money Market,44741.16,Y,1
2527,Deposit,NIDDA,Checking,23632.3,Y,1
2527,Credit,N/A,Credit Card,367.42,Y,1
2527,Loan,N/A,Home Loan,68917.92,Y,1
2527,Loan,N/A,Auto Loan,2047.88,Y,1
2527,Loan,N/A,Personal Loan,0.0,N,1
2528,Deposit,NIDDA,Checking,9507.32,Y,0
2528,Deposit,IBB,Savings,5797.23,Y,0
2528,Credit,N/A,Credit Card,0.0,N,0
2528,Loan,N/A,Home Loan,0.0,N,0
2528,Loan,N/A,Auto Loan,0.0,N,0
2528,Loan,N/A,Personal Loan,1807.97,Y,0
2529,Deposit,NIDDA,Checking,33750.61,Y,1
2529,Credit,N/A,Credit Card,445.01,Y,1
2529,Loan,N/A,Home Loan,0.0,N,1
2529,Loan,N/A,Auto Loan,0.0,N,1
2529,Loan,N/A,Personal Loan,0.0,N,1
2530,Deposit,NIDDA,Checking,6255.29,Y,1
2530,Deposit,IBB,Savings,31283.29,Y,1
2530,Credit,N/A,Credit Card,2300.21,Y,1
2530,Loan,N/A,Home Loan,0.0,N,1
2530,Loan,N/A,Auto Loan,3077.94,Y,1
2530,Loan,N/A,Personal Loan,0.0,N,1
2531,Deposit,NIDDA,Checking,3798.9,Y,1
2531,Deposit,IBB,Savings,5517.5,Y,1
2531,Credit,N/A,Credit Card,979.01,Y,1
2531,Loan,N/A,Home Loan,81372.6,Y,1
2531,Loan,N/A,Auto Loan,2002.38,Y,1
2531,Loan,N/A,Personal Loan,0.0,N,1
2532,Deposit,NIDDA,Checking,2437.9,Y,0
2532,Credit,N/A,Credit Card,0.0,N,0
2532,Loan,N/A,Home Loan,0.0,N,0
2532,Loan,N/A,Auto Loan,2120.06,Y,0
2532,Loan,N/A,Personal Loan,0.0,N,0
2533,Deposit,IBB,Money Market,11234.03,Y,0
2533,Deposit,NIDDA,Checking,6792.41,Y,0
2533,Deposit,IBB,Savings,29192.45,Y,0
2533,Credit,N/A,Credit Card,0.0,N,0
2533,Loan,N/A,Home Loan,0.0,N,0
2533,Loan,N/A,Auto Loan,0.0,N,0
2533,Loan,N/A,Personal Loan,0.0,N,0
2534,Deposit,NIDDA,Checking,12682.38,Y,1
2534,Credit,N/A,Credit Card,17905.42,Y,1
2534,Loan,N/A,Home Loan,0.0,N,1
2534,Loan,N/A,Auto Loan,0.0,N,1
2534,Loan,N/A,Personal Loan,1242.84,Y,1
2535,Deposit,IBB,CD Short Term,37361.17,Y,1
2535,Deposit,IBB,Money Market,47418.35,Y,1
2535,Deposit,NIDDA,Checking,10274.35,Y,1
2535,Credit,N/A,Credit Card,2107.68,Y,1
2535,Loan,N/A,Home Loan,81372.6,Y,1
2535,Loan,N/A,Auto Loan,0.0,N,1
2535,Loan,N/A,Personal Loan,0.0,N,1
2536,Deposit,IBB,CD Long Term,13483.37,Y,1
2536,Deposit,NIDDA,Checking,3256.65,Y,1
2536,Credit,N/A,Credit Card,2585.57,Y,1
2536,Loan,N/A,Home Loan,0.0,N,1
2536,Loan,N/A,Auto Loan,0.0,N,1
2536,Loan,N/A,Personal Loan,0.0,N,1
2537,Deposit,IBB,CD Short Term,59345.81,Y,1
2537,Deposit,NIDDA,Checking,11392.77,Y,1
2537,Credit,N/A,Credit Card,906.17,Y,1
2537,Loan,N/A,Home Loan,0.0,N,1
2537,Loan,N/A,Auto Loan,3550.71,Y,1
2537,Loan,N/A,Personal Loan,0.0,N,1
2538,Deposit,NIDDA,Checking,8102.08,Y,1
2538,Credit,N/A,Credit Card,1836.91,Y,1
2538,Loan,N/A,Home Loan,0.0,N,1
2538,Loan,N/A,Auto Loan,0.0,N,1
2538,Loan,N/A,Personal Loan,0.0,N,1
2539,Deposit,IBB,CD Long Term,86886.34,Y,0
2539,Deposit,NIDDA,Checking,8741.98,Y,0
2539,Credit,N/A,Credit Card,0.0,N,0
2539,Loan,N/A,Home Loan,0.0,N,0
2539,Loan,N/A,Auto Loan,2457.24,Y,0
2539,Loan,N/A,Personal Loan,0.0,N,0
